screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,retweet_rate,influencial
ReflexPillow,613,3502,152,1325,3044,43,5.7129,6.0701,0.3654,17,1.602,1.2091,2801,5.85,4.4151,118.783,33.6919,1.9241,0.55,0.13,0.59,0.585,1
RemedyzPwnCast,2512,2378,95,462,375,7,0.9467,1.6186,0.1011,20,1.128,2.4416,496929,1974.698,4274.2381,83.571,12.0269,1.3469,0.10,0.41,0.15,0.281,0
RenElleryBnT,2628,2794,151,1801,2235,34,1.0632,0.0826,0.0205,21,0.549,0.3048,11883,16.221,9.0067,77.153,22.957,2.9857,0.49,0.24,0.77,0.178,0
RERPhoto,2407,78,23,3,11,1,0.0324,0.0079,0.0004,4,0.2051,5.3333,5,0.2051,5.3333,121.2564,11.1042,11.0164,0.78,0.19,0.79,0.1026,0
residentadvisor,3566,60313,21,309717,2191,4376,16.9133,0.8144,0.0045,1434,18.903,0.061,627,6.096,0.0197,96.504,9.5597,1.0343,0.17,0.22,0.95,0.93,1
respect4all,1283,24445,160,976,1574,38,19.053,43.4567,0.0008,227,2.004,2.0533,48,0.41,0.4201,91.792,0.625,1.44,0.10,0.07,0.61,0.141,0
rgesthuizen,3783,28181,136,3910,2793,315,7.4494,1.8142,0.0801,14,0.627,0.1604,1701884,2665.611,681.7419,112.083,23.3644,1.3227,0.25,0.17,0.46,0.378,0
richardjwaters,3365,28631,154,766,2028,282,8.5085,0.4241,0.033,107,0.515,0.6723,177666,471.411,615.4191,113.14,5.7037,3.4085,0.40,0.24,0.67,0.175,0
RichGetz,3499,18086,157,802,1013,30,5.1689,5.1112,0.0777,110,1.147,1.4302,135427,1004.972,1253.0823,99.286,3.3729,1.6882,0.09,0.05,0.34,0.333,0
RicksterRicks,2798,178060,71,965,755,75,63.6383,1.8492,0.0054,13,0.232,0.2404,26353,42.242,43.7741,100.497,-4.0909,2.7538,0.07,0.12,0.67,0.05,0
rideupgrades,1169,714,61,164,729,3,0.6108,5.5013,0.2609,21,0.4231,1.8293,5865,66.1269,285.878,108.6276,16.0122,1.3567,0.22,0.14,0.56,0.4894,0
rinaraaquino,1122,509,55,8612,99,81,0.4537,0.2852,0.2255,11,0.3429,0.0195,37975,189.4796,10.7809,114.1878,27.7297,2.4523,0.41,0.32,0.69,0.5653,1
riqaru,2290,31,30,15,27,0,0.0135,0.0066,0.0004,3,0.871,1.8,1,0.0645,0.1333,88.7742,4.0203,1.0,0.03,0.10,0.68,0.0645,0
RisingStarPress,794,10547,116,716,1222,52,13.2834,0.0957,0.0126,13,0.432,0.6034,201476,202.764,283.1899,105.251,12.8691,1.4657,0.70,0.56,0.47,0.082,0
riskstaff,3377,3811,160,7887,514,302,1.1285,0.0693,0.122,59,3.573,0.453,67,9.177,1.1636,134.814,-3.6974,1.9289,0.77,0.02,0.55,0.907,1
RobotechNews,3338,7731,75,10370,151,200,2.3161,0.6582,0.0746,281,24.021,2.3164,1195,10.716,1.0334,125.822,9.061,2.9672,0.88,0.36,0.68,0.962,1
Robotschampion,907,1190,63,117,41,54,1.312,0.0022,0.0011,6,0.346,2.9573,8,0.236,2.0171,107.114,12.6823,2.0543,0.94,0.22,0.90,0.175,0
rockpapercynic,2759,18289,155,3872,755,109,6.6289,5.2845,0.1211,154,4.144,1.0702,168993,654.434,169.017,109.733,18.057,1.6136,0.09,0.26,0.46,0.642,1
romanenfutter,45,666,26,15,5,0,14.8,0.6889,0.1556,5,0.3584,15.8667,6,0.0678,3.0,90.5226,2.3688,0,0.00,0.02,0.31,0.0512,0
RonCNieto,2454,2580,149,1034,86,23,1.0513,0.0269,0.0566,10,0.186,0.1799,14839,137.132,132.6228,105.71,19.3065,1.61,0.24,0.03,0.41,0.181,0
RoryJSomers,547,3651,119,1206,1550,23,6.6746,11.3839,0.0676,84,2.525,2.0937,110,0.464,0.3847,102.799,26.4832,1.2414,0.03,0.03,0.47,0.13,0
rosespringvale,3350,2100,142,1138,1814,46,0.6269,0.6307,0.1481,42,0.63,0.5536,380511,5028.663,4418.8603,104.124,22.7404,1.6387,0.27,0.07,0.28,0.535,1
RossRintala,3027,30908,119,6638,1100,16,10.2108,9.6353,0.0231,943,40.069,6.0363,253281,649.209,97.8019,86.302,33.368,1.2481,0.13,0.10,0.30,0.489,0
rotorxracing,1347,3747,156,4378,4879,111,2.7817,1.2019,0.3029,16,1.011,0.2309,2837,4.899,1.119,122.85,18.0551,2.969,0.29,0.03,0.83,0.691,1
rpg_crunch,539,1542,160,405,787,16,2.8609,2.3154,1.1725,9,0.501,1.237,90269,258.34,637.8765,118.187,26.5514,1.9731,0.34,0.08,0.34,0.705,1
rshipleyart,1224,1994,82,1257,1153,77,1.6291,0.7802,0.04,18,1.224,0.9737,6636,14.22,11.3126,121.431,5.1778,3.9411,0.80,0.14,0.92,0.238,0
rstarsick,1201,4281,152,580267,1811,20,3.5645,0.7194,0.0025,4,0.09,0.0002,48,0.094,0.0002,75.397,5.3726,2.4483,0.06,0.10,0.87,0.032,0
rudytheelder,2922,5381,160,7464,114,518,1.8415,0.0828,0.0311,857,11.417,1.5296,399545,669.946,89.757,109.064,18.2175,1.35,0.02,0.25,0.66,0.71,1
Russell_Brower,2933,1384,103,19476,624,398,0.4719,0.8036,0.166,407,7.077,0.3634,263338,304.504,15.6348,109.995,39.6121,1.5433,0.34,0.19,0.18,0.728,1
s_r_algernon,168,853,152,100,98,4,5.0774,1.3452,1.5357,16,0.4936,4.21,263157,1431.3388,12209.32,110.6225,23.2178,1.9744,0.23,0.07,0.63,0.5006,1
SavageBloggers,3098,18426,59,1198,6,61,5.9477,0.0442,0.0003,10,1.479,1.2346,9,1.091,0.9107,76.638,-6.8256,1.004,0.99,0.00,0.99,0.935,1
Scheheradere,355,593,91,10,136,0,1.6704,6.3662,0.9634,2,0.087,4.9,100870,3008.2558,169364.8,69.8721,0.3272,1.4706,0.03,0.48,0.09,0.6163,1
ScontiDaCinema,964,1308,48,4671,4392,15,1.3568,0.2293,0.0249,22,2.045,0.4378,10,1.519,0.3252,118.371,1.6914,1.2889,0.23,0.72,1.00,0.919,1
ScotlandsPeople,3198,4542,133,7266,2778,225,1.4203,0.1692,0.0478,161,3.528,0.4855,2578,7.219,0.9935,131.539,11.0895,2.1015,0.54,0.05,0.64,0.721,1
Scottie_Mick,2495,695,54,41,214,5,0.2786,0.0561,0.0501,16,0.2374,4.0244,50348,186.7424,3165.5122,101.4978,10.8167,1.4762,0.30,0.11,0.52,0.2345,0
SCP_1247,2589,21293,132,840,798,7,8.2244,2.6879,0.1051,48,2.047,2.4369,68374,418.009,497.6298,83.73,2.4934,1.1333,0.01,0.24,0.26,0.398,0
seattle48hfp,3023,2407,105,1057,1098,58,0.7962,0.565,0.2577,11,0.307,0.2904,13029,25.423,24.052,123.502,25.9934,2.2634,0.52,0.07,0.45,0.855,1
Segregates_band,479,370,152,119,230,2,0.7724,0.6451,0.0668,44,1.231,3.8067,24,0.6332,1.958,93.9321,3.5857,3.4414,0.30,0.12,0.62,0.3288,0
sekulicnemanja,2222,549,78,957,100,20,0.2471,0.059,0.0068,38,2.3029,1.3187,2336,7.3595,4.2142,96.7117,14.4736,3.9953,0.39,0.09,0.86,0.2044,0
ShadowMythsArt,2192,262,122,215,334,21,0.1195,0.0082,0.0091,15,1.4847,1.8093,3765,15.3588,18.7163,121.6412,9.0879,7.1364,0.76,0.31,0.66,0.2634,0
shawno,4077,26324,64,1219,410,100,6.4567,0.0537,0.0294,17,0.405,0.3322,781,2.943,2.4143,90.893,14.5501,1.3788,0.20,0.20,0.34,0.205,0
shions_heart,992,48416,115,744,109,10,48.8065,58.3659,0.745,33,0.449,0.6035,514070,5687.208,7644.0968,85.598,20.5542,1.602,0.10,0.50,0.07,0.747,1
SHMeeplesCo,199,5859,126,1244,1322,22,29.4422,72.2864,0.4523,121,3.36,2.701,48291,49.756,39.9968,82.571,36.0002,1.4865,0.04,0.12,0.21,0.133,0
sjoerdpitstra,2946,429,100,266,617,41,0.1456,0.0085,0.0305,16,0.2238,0.3609,1943,32.2844,52.0677,94.0117,9.1922,1.4696,0.42,0.19,0.60,0.2634,0
SKGames,3093,130,160,621,19,4,0.042,0.0517,0.0029,34,4.3692,0.9147,352,5.6385,1.1804,95.4846,25.6594,1.9762,0.32,0.19,0.49,0.5154,1
Skinner_Games,1305,2051,159,984,1866,28,1.5716,1.6307,0.0575,13,0.618,0.628,148197,443.032,450.2358,109.135,11.459,3.8723,0.46,0.08,0.76,0.258,0
Skye_sant,2705,5587,106,300,207,51,2.0654,0.0555,0.1198,13,0.235,0.7833,147355,504.805,1682.6833,107.985,25.9259,1.3697,0.28,0.07,0.52,0.35,0
slloyd14,3016,25582,142,1195,195,54,8.4821,0.1718,0.0116,5,0.178,0.149,3310,9.811,8.21,83.732,9.0182,1.6126,0.11,0.03,0.91,0.069,0
SMG_Play,2582,2631,144,640,1065,31,1.019,0.062,0.1243,26,0.422,0.6594,13754,36.566,57.1344,107.864,23.0497,2.1017,0.42,0.14,0.34,0.452,0
smokestaxxpans,2069,313,28,554,4918,2,0.1513,0.5636,0.0445,12,1.0358,0.574,30,1.3453,0.7455,79.8404,37.2891,2.4872,0.13,0.36,0.28,0.4495,0
snarkydogmom,1657,6785,99,510,795,1,4.0947,32.7737,0.1811,624,2.008,3.9373,150876,1006.907,1974.3275,85.728,17.1547,1.5094,0.05,0.07,0.16,0.317,0
SocialSnowflake,1598,7032,140,16349,11359,332,4.4005,2.2028,0.0939,15,0.745,0.0456,1047,4.677,0.2861,97.398,33.7522,1.5124,0.45,0.15,0.45,0.363,0
soitistoldcast,841,3932,156,774,1051,11,4.6754,6.2069,0.6778,87,1.409,1.8204,156866,458.539,592.4276,114.048,14.8067,1.8282,0.29,0.10,0.32,0.697,1
solinius,378,61,79,67,124,1,0.1614,0.4524,0.0926,38,1.1167,1.0,35534,706.2167,632.4328,111.1167,20.2432,1.6429,0.23,0.15,0.37,0.7333,1
SomambaCases,449,530,136,577,2589,4,1.1804,0.5457,0.1314,6,0.6094,0.5598,91,1.217,1.1179,76.9189,4.5643,0,0.00,0.94,0.80,0.5396,1
SomebodysChlsea,3330,111183,148,1279,272,36,33.3883,6.9096,0.1568,100,2.828,2.2111,48342,64.848,50.7021,104.762,17.9675,1.7847,0.21,0.20,0.31,0.705,1
SothebysFr,2897,7581,33,10843,665,302,2.6168,0.3683,0.1816,40,2.313,0.2133,551,8.074,0.7446,132.288,9.7717,1.5712,0.64,0.12,0.54,0.877,1
SpiidiOnNoita,1525,107032,130,2183,1360,54,70.1849,39.4118,0.2426,59,0.836,0.383,256821,818.852,375.104,64.118,8.3646,1.4811,0.11,0.33,0.13,0.415,0
spikeybits,3074,42425,76,3459,2001,92,13.8012,0.1913,0.0423,8,0.535,0.1547,46,0.42,0.1214,124.172,4.8712,2.375,0.01,0.03,0.87,0.313,0
springintobooks,477,138,105,127,268,1,0.2893,0.5388,0.0587,16,2.5,2.7165,20,1.1522,1.252,129.1377,22.7883,1.75,0.23,0.10,0.73,0.5435,1
SpritesNDice,1780,1028,129,327,94,11,0.5775,0.4213,0.109,56,1.494,4.5688,117446,138.456,423.4128,108.04,23.9856,1.2164,0.27,0.33,0.61,0.56,1
Squach,4114,13496,62,2854,741,168,3.2805,0.202,0.0211,407,1.978,0.6931,1396,4.604,1.6132,116.684,19.982,1.2143,0.08,0.03,0.43,0.28,0
ssoebmizan,1521,6381,157,2617,2164,9,4.1953,1.7357,0.0046,5,0.282,0.1078,64,0.28,0.107,111.162,29.2508,1.5889,0.29,0.23,0.76,0.112,0
StadriEmblems,3455,2017,154,324,229,15,0.5838,0.7453,0.0139,19,0.421,1.2994,2349,2.754,8.5,121.805,20.1603,2.1,0.02,0.06,0.54,0.069,0
stagescycling,2140,4079,146,7526,517,138,1.9061,1.5093,0.0911,25,2.537,0.3371,873,12.063,1.6028,104.047,22.3545,1.4176,0.34,0.24,0.75,0.517,1
StarcalledStudi,2127,1455,90,2055,2568,41,0.6841,1.9586,0.0964,50,4.443,2.162,541,4.983,2.4248,123.543,17.5173,3.5742,0.36,0.06,0.68,0.596,1
startdet,159,324,122,46,93,1,2.0377,0.0063,0.0,8,0.4349,2.9783,4,0.2159,1.4783,124.5365,28.0054,2.566,0.17,0.00,1.00,0.1556,0
startofamoment,1167,8174,60,362,488,8,7.0043,4.0951,0.2331,64,1.378,3.8066,201751,1322.694,3653.8508,98.297,13.0987,1.2679,0.06,0.13,0.26,0.321,0
StateofShakespe,2391,2790,153,3038,2418,60,1.1669,0.2923,0.0109,19,1.227,0.4039,22,0.693,0.2281,115.909,24.6004,1.0502,0.68,0.02,0.91,0.333,0
stats_sl,102,129,65,95,84,0,1.2647,0.4314,0.3431,16,2.2756,3.0421,115,5.8268,7.7895,128.0,17.2598,1.9583,0.19,0.20,0.63,0.9449,1
StealthoInfo,113,7303,84,2837,3193,43,64.6283,111.5398,6.5133,3,0.081,0.0286,202,2.145,0.7561,130.676,32.1905,2.4078,0.84,0.04,0.51,0.752,1
steamcrow,3647,24886,74,3797,1436,317,6.8237,0.088,0.0148,36,3.16,0.8322,81377,178.443,46.9958,101.602,18.4213,1.7835,0.39,0.56,0.79,0.36,0
steamgirlgame,2337,5165,160,839,885,49,2.2101,2.2037,0.1134,191,1.082,1.2896,250899,2594.117,3091.9154,122.209,21.1965,1.68,0.05,0.07,0.51,0.314,0
StellarisGame,1025,14670,34,30789,29,228,14.3122,9.0907,0.0185,760,18.334,0.5955,272,2.485,0.0807,90.804,35.7985,1.08,0.03,0.10,0.29,0.151,0
stevenaramini,1447,1927,144,1131,821,37,1.3317,2.2184,0.0428,79,3.727,3.2953,292,1.173,1.0371,90.159,40.5814,1.3158,0.02,0.09,0.24,0.177,0
StudioGiraldez,1874,938,134,3263,92,44,0.5005,0.5464,0.0859,349,10.8934,3.1315,310,3.5864,1.031,81.3785,17.9863,2.8182,0.20,0.32,0.38,0.6834,1
SuchFunDB,2258,4296,21,840,2701,44,1.9026,1.3136,0.1391,11,1.19,1.4167,1821,10.942,13.0262,119.861,11.2585,1.6431,0.34,0.11,0.54,0.474,0
SueForMayor,1243,20833,0,163,246,60,16.7603,0.3186,0.0,9,0.458,2.8098,13,0.49,3.0061,81.162,-0.9505,3.6282,0.16,0.00,1.00,0.389,0
SurfTraceFree,541,639,86,206,86,2,1.1811,0.0628,0.0591,5,0.1912,0.5874,4595,15.1738,46.6262,119.8752,8.0178,1.8198,0.61,0.06,0.77,0.1374,0
suzigodson,2424,3400,31,7503,3703,108,1.4026,0.5413,0.1642,326,1.314,0.1751,431778,857.966,114.3497,117.401,21.0873,1.54,0.15,0.06,0.51,0.689,1
Sweeet83,2757,32072,35,1691,1859,87,11.6329,22.9423,0.1269,20,0.394,0.233,19818,288.277,170.4772,82.804,25.4529,2.099,0.29,0.04,0.16,0.38,0
SweetnSpicyBook,310,1473,147,560,1162,8,4.7516,0.3581,2.4387,11,0.083,0.1482,1262,24.335,43.4554,125.627,32.8985,2.719,0.61,0.12,0.46,0.832,1
Szkolar_Lohud,1384,17395,160,2938,1316,24,12.5686,0.3649,0.2587,161,2.991,1.018,5801,12.359,4.2066,128.309,16.3994,1.0267,0.07,0.06,0.65,0.852,1
ta_hernandez5,1081,6324,160,1608,1293,52,5.8501,11.5375,0.0315,24,3.291,2.0466,5926,12.277,7.635,120.772,27.8279,1.1099,0.18,0.06,0.69,0.123,0
TabletopPolish,2306,3586,117,155,113,6,1.5551,0.9315,0.0252,24,1.232,7.9484,1807,4.852,31.3032,98.886,20.5219,1.1429,0.03,0.07,0.43,0.099,0
TailgatingChall,2043,6090,152,21196,3209,104,2.9809,2.5932,0.0039,240,15.168,0.7156,513,26.793,1.2641,99.92,43.6255,1.5099,0.35,0.11,0.41,0.56,1
tangled_towers,230,166,90,367,1138,3,0.7217,0.0087,0.0,7,1.1566,0.5232,10,0.2952,0.1335,102.247,20.0463,5.4524,0.25,0.05,0.90,0.1747,0
tanguanikia,2051,1585,44,179,454,9,0.7728,0.0936,0.1078,16,0.166,0.9274,219582,421.295,2353.6034,80.6,18.1482,1.405,0.20,0.11,0.56,0.246,0
tdhlifeingames,2173,3116,149,822,687,62,1.434,1.0538,0.0594,13,1.193,1.4513,124269,124.843,151.8771,109.398,40.2144,1.9828,0.35,0.08,0.46,0.272,0
techpp,3052,4688,95,1547,8,27,1.536,0.0262,0.021,98,4.188,2.7072,173,3.058,1.9767,123.558,15.0297,2.4688,0.06,0.61,0.93,0.779,1
tedvickey,3460,25950,156,4295,4588,311,7.5,0.6066,0.0402,11,0.379,0.0882,1149,8.843,2.0589,109.593,9.8697,1.3056,0.07,0.31,0.67,0.198,0
TesseraGuild,1661,22372,144,3832,3791,331,13.469,7.7634,0.5033,17,0.315,0.0822,15534,147.622,38.5235,118.834,8.0373,2.583,0.27,0.23,0.60,0.974,1
text_publishing,3238,35204,147,23457,4845,679,10.8721,1.9435,0.1269,513,6.863,0.2926,832,5.11,0.2178,116.944,25.9744,1.195,0.16,0.09,0.47,0.718,1
tgn_news,3387,37449,0,13933,27,343,11.0567,0.0006,0.0,24,1.925,0.1382,10,0.508,0.0365,139.929,6.5181,0,0.00,0.00,1.00,0.285,0
ThatCthulhuGuy,2645,2231,135,2331,2194,38,0.8435,2.6389,0.1966,18,1.559,0.6688,15767,36.79,15.7829,117.973,14.631,2.4162,0.36,0.18,0.39,0.712,1
The_Coolector,1802,4200,93,2380,189,144,2.3307,0.1981,0.0039,176,1.543,0.6483,380063,515.121,216.4374,131.867,43.2173,1.3743,0.18,0.05,0.98,0.272,0
The_Crowds,1496,1352,0,11947,37,25,0.9037,0.0,0.0,66,2.217,0.1856,44,1.202,0.1006,138.37,32.3028,1.7029,0.14,0.01,1.00,0.207,0
The_Crowds,1496,1352,0,11947,37,25,0.9037,0.0,0.0,66,2.217,0.1856,44,1.202,0.1006,138.37,32.3028,1.7029,0.14,0.01,1.00,0.207,0
TheAtariGamer,120,1711,129,1205,982,7,14.2583,15.625,1.65,58,2.685,2.2282,149536,200.841,166.673,106.108,22.6528,2.3438,0.32,0.15,0.37,0.456,0
theawesomer,3542,62146,88,14944,2098,636,17.5455,0.3145,0.0,89,0.613,0.041,15,0.237,0.0159,124.088,14.5266,1.8765,0.51,0.02,0.98,0.186,0
theBATCLAM,2908,11972,147,1138,278,28,4.1169,7.1331,0.1561,86,4.104,3.6063,506385,1936.859,1701.9851,120.059,26.6182,1.9946,0.37,0.18,0.44,0.704,1
theblackdetour,408,4715,151,11763,10037,70,11.5564,0.1324,0.6618,2892,27.652,2.3508,1715,23.305,1.9812,102.371,4.7026,1.25,0.02,0.05,0.71,0.948,1
TheDemonatrix,118,15,132,22,28,4,0.1271,0.0932,0.0085,4,1.3333,0.9091,762,51.4,35.0455,118.9333,23.296,0,0.00,0.07,0.73,0.4,0
thedicebear,1026,4697,127,1925,1474,87,4.578,3.2593,0.0283,19,2.499,1.2982,1053,2.471,1.2836,122.835,25.1183,2.6746,0.67,0.08,0.76,0.308,0
thediceyreview1,825,1248,137,265,278,11,1.5127,1.1018,0.3927,54,1.396,5.2679,257999,264.265,997.2264,107.738,36.5058,1.3654,0.30,0.23,0.47,0.466,0
thegamecrafter,3301,8203,160,6987,72,237,2.485,1.2184,0.1012,84,1.581,0.2263,157,1.409,0.2017,108.344,31.6591,1.1966,0.29,0.05,0.59,0.475,0
thegamecrafter,3301,8203,160,6987,72,237,2.485,1.2184,0.1012,84,1.581,0.2263,157,1.409,0.2017,108.344,31.6591,1.1966,0.29,0.05,0.59,0.475,0
TheJapanShop,3358,5227,96,8002,7884,117,1.5566,0.0223,0.0009,8,0.622,0.0777,5,0.176,0.022,98.526,15.7631,1.4803,0.43,0.32,0.64,0.137,0
thejonesdavy,120,52,22,3,77,0,0.4333,0.225,0.1917,1,0.0385,0.6667,88823,2632.9808,45638.3333,92.6731,17.0012,1.125,0.15,0.15,0.52,0.4615,0
TheMarsSociety,3556,12101,116,17631,537,627,3.403,0.2393,0.1021,127,6.762,0.3835,154613,232.85,13.2069,112.2,11.4433,1.7166,0.25,0.12,0.81,0.964,1
TheMotleyGeek,399,1007,154,234,314,7,2.5238,1.183,0.1629,41,2.56,10.9402,140523,338.321,1445.8162,119.567,27.6523,2.9182,0.70,0.20,0.66,0.332,0
TheNextWeb,3834,154909,70,1849647,218,33136,40.404,1.3704,0.0138,156,8.012,0.0043,30262,38.226,0.0207,91.805,5.4129,1.0131,0.15,0.03,0.93,0.948,1
theocelotmag,3042,3081,137,2369,1977,58,1.0128,0.0644,0.0076,24,0.968,0.4086,16,0.743,0.3136,110.075,13.39,1.295,0.20,0.87,0.98,0.354,0
TheOuterLinux,773,4519,69,268,402,301,5.8461,0.2316,0.0116,5,0.27,1.0075,252,0.845,3.153,107.211,8.9339,3.0723,0.87,0.03,0.96,0.204,0
TheQueenSpeaks_,3421,94913,109,2269,609,52,27.7442,2.824,0.0585,377,2.47,1.0886,92080,334.169,147.2759,75.113,4.8092,1.252,0.13,0.07,0.32,0.396,0
thereverandnd,3180,10287,113,159,517,0,3.2349,0.0421,0.0176,691,0.799,5.0252,52664,229.476,1443.2453,75.83,5.1628,1.2838,0.07,0.03,0.69,0.067,0
TheRpgAcademy,2120,32342,134,4612,641,203,15.2557,9.3816,0.1042,91,4.101,0.8892,253,2.425,0.5258,112.975,19.4105,1.5253,0.20,0.10,0.49,0.48,0
TheSpellCast,352,1245,153,978,882,25,3.5369,8.642,0.9602,68,2.267,2.318,122453,298.256,304.9652,120.899,23.0499,2.5242,0.45,0.10,0.50,0.523,1
thesuperspecs,16,12,160,0,4,0,0.75,0.0625,0.0,0,0.0,0,1,0.0833,0,84.1667,33.1933,1.0,0.17,0.58,0.33,0.0833,0
thing12games,1139,8124,66,1532,1344,39,7.1326,9.633,0.0448,54,2.723,1.7774,116955,199.203,130.0281,98.749,29.3609,1.2202,0.17,0.16,0.34,0.132,0
ThomasOtterman,1131,27117,157,4426,4761,166,23.9761,50.4801,0.5385,37,1.031,0.2329,2678,26.417,5.9686,113.958,7.145,1.873,0.31,0.20,0.29,0.716,1
Tiber_wow,1057,14003,68,566,795,22,13.2479,36.4248,0.2848,16,0.684,1.2085,125107,706.854,1248.8587,77.785,22.2437,1.1667,0.04,0.11,0.21,0.316,0
tigergivez,2545,6874,0,5034,86,5,2.701,0.1418,0.0695,34,1.6107,0.1257,861527,2227.7277,173.9168,70.0687,17.2146,1.625,0.04,0.12,0.06,0.6565,1
tinkerbellsway,2889,102045,155,1423,768,90,35.3219,53.0287,0.0471,54,2.824,1.9845,139579,360.569,253.3865,71.882,8.0034,1.4194,0.06,0.12,0.12,0.177,0
TLandin,2218,25544,33,699,1032,21,11.5167,6.2367,0.032,31,1.591,2.2761,16775,52.001,74.3934,99.998,23.9291,1.776,0.73,0.02,0.29,0.39,0
tlarraya,2470,772,39,121,277,2,0.3126,1.6992,0.085,32,0.7556,4.7769,102601,252.6379,1597.2562,99.034,28.1562,1.4545,0.07,0.10,0.32,0.3176,0
TomChapell,2464,8944,156,2346,4125,428,3.6299,1.8239,0.2886,41,1.447,0.6168,609,16.996,7.2447,134.682,27.6643,2.0194,0.57,0.04,0.50,0.89,1
tomgurg,2924,13325,145,1286,525,57,4.5571,6.1019,0.0749,25,0.855,0.6649,332929,467.348,363.4121,80.109,26.3099,1.7561,0.08,0.06,0.23,0.252,0
tommmoore,3332,6241,9,12675,2069,230,1.873,4.2041,0.2506,445,3.438,0.2712,181247,1064.554,83.9885,116.108,32.3866,1.4468,0.19,0.19,0.19,0.887,1
tonyboydell,3406,5075,79,682,277,29,1.49,0.5338,0.0605,148,1.434,2.1026,365286,1073.547,1574.1158,82.336,8.794,1.5588,0.10,0.06,0.35,0.275,0
TooManyGames,3570,1443,101,4254,586,45,0.4042,0.3916,0.1342,888,7.838,1.8425,4783,17.201,4.0435,107.681,26.4694,1.4802,0.20,0.16,0.29,0.738,1
toonhammergames,125,236,117,238,211,5,1.888,4.712,0.696,28,4.6524,4.105,25,3.9429,3.479,128.3476,32.0224,2.2195,0.59,0.17,0.44,0.8524,1
torilovestoast,2125,25394,142,1316,2319,14,11.9501,26.3421,0.3054,185,1.711,1.3002,307813,15562.733,11825.785,80.95,5.1964,1.5217,0.02,0.48,0.11,0.696,1
TowerPB,2552,5480,117,9750,184,133,2.1473,1.7085,0.0451,56,2.465,0.2528,206,2.038,0.209,101.386,35.7687,2.3659,0.53,0.54,0.27,0.538,1
Travis_Fauber,2752,33205,124,864,676,24,12.0658,15.314,0.351,54,0.129,0.1493,73567,119.457,138.2604,122.194,17.4373,2.2232,0.47,0.39,0.12,0.971,1
trendhunter,3939,119629,153,258059,3637,7697,30.3704,1.1772,0.0005,13,0.845,0.0033,18,0.438,0.0017,95.74,8.0871,1.0293,0.92,0.90,0.98,0.32,0
Trendygadgetrev,127,542,88,555,1224,3,4.2677,2.8898,3.1417,17,0.2849,0.2721,48203,533.6962,509.6559,110.4623,19.18,2.2793,0.21,0.30,0.54,0.7849,1
TriathlonTaren,1306,2042,121,1548,331,32,1.5636,0.4946,0.0023,39,3.288,2.124,4,0.225,0.1453,96.595,13.3035,1.4717,0.05,0.00,0.74,0.187,0
triplesense,3399,2205,126,732,674,58,0.6487,0.1044,0.0547,8,0.523,0.7145,33,0.906,1.2377,116.054,-2.07,1.6436,0.48,0.23,0.58,0.416,0
turner_tasha,2434,32866,123,4190,4838,177,13.5029,11.7999,0.3151,93,0.447,0.1067,150488,1958.078,467.3217,123.963,16.4581,1.4898,0.15,0.04,0.24,0.793,1
tytogames,984,372,159,1495,410,25,0.378,0.1738,0.0722,8,0.5122,0.1264,122,1.4282,0.3525,105.4201,26.0393,2.6484,0.49,0.15,0.69,0.3306,0
UKBeagles,2495,3881,71,1736,433,12,1.5555,0.0072,0.2854,182,1.478,0.8514,378808,3829.266,2205.7984,125.456,22.5754,1.2731,0.22,0.10,0.28,0.771,1
UKCrowdfundWeek,1716,45068,146,3929,1833,571,26.2634,0.0315,0.0,5,0.311,0.0792,4,0.28,0.0713,101.374,13.1097,2.465,1.00,0.00,1.00,0.256,0
UltClassicRock,2596,90654,86,192834,59,1532,34.9206,0.9549,0.0189,502,25.881,0.1342,1605,19.558,0.1014,93.041,8.9294,1.0,0.01,0.02,0.96,0.98,1
uniteditions,3260,6679,123,18932,337,388,2.0488,1.3055,0.1178,320,11.592,0.6123,151143,390.256,20.6136,112.802,24.5124,1.385,0.21,0.31,0.65,0.808,1
UnmannedInsight,1460,1416,114,471,994,26,0.9699,0.3877,0.2685,6,0.183,0.3885,3913,26.914,57.1423,104.518,10.0376,1.8534,0.27,0.17,0.87,0.448,0
unwinnable,2791,14328,123,4331,1267,170,5.1336,2.3325,0.158,261,3.279,0.7571,23743,28.372,6.5509,113.038,17.7036,1.0588,0.02,0.04,0.56,0.726,1
uptomenow,3436,3010,137,516,463,17,0.876,0.1056,0.0754,17,0.509,0.9864,2234,7.934,15.376,120.977,6.7497,2.1739,0.67,0.15,0.61,0.52,1
ValiantFireside,2162,2924,109,1390,882,14,1.3525,1.3441,0.1184,6,0.506,0.364,452,5.151,3.7058,115.085,29.913,1.3898,0.41,0.21,0.64,0.381,0
varnished_truth,812,15694,158,2541,3248,79,19.3276,51.1244,0.2512,63,2.718,1.0697,41572,345.443,135.9477,114.279,14.4515,2.0344,0.35,0.14,0.60,0.35,0
