keywords,User,Time,Favorite count,retweets,Text
SCIFI novel,JhedronLuckspar,2018/6/5 5:46,0,1,our own world... Astrum by Faramond Frie #AmWriting #SciFi #Steampunk #novel #Poetry https://t.co/fGE636SZWc
Hide Or Die,JimmyJLess,2018/5/29 0:49,6,1,I just backed Hide Or Die - Large Scale Asymmetrical Horror on @Kickstarter https://t.co/4du8eBYj50 jfamHype
MourneQuest,Jipin,2018/5/22 9:32,1,1,"Lovely little game from @BackspindleGame up on KickStarter right now. https://t.co/zGJ8jEg0Dh

Based on the books o https://t.co/a395OwuRDH"
Crisis at Steamfall,JLC613Mitz,2018/5/22 10:13,1,1,Check out this amazing #boardgame #giveaway courtesy of @boardgamerev: https://t.co/qzDHwJdgJc
Creatures & Cupcakes,jlobkowicz,2018/6/4 20:59,5,1,It's a new week. Have you showed the Creatures &amp; Cupcakes campaign to your friends yet? I'm personally very proud o https://t.co/bGoP0bW6ab
Your First Football Shirt by Football Shirt Collective,jmawhite,2018/5/11 2:30,2,1,I just backed Your First Football Shirt by Football Shirt Collective on @Kickstarter https://t.co/xtxrQkSqOT
"Dutch Type, the book",joanatype,2018/5/18 12:05,4,1,"I just backed Dutch Type, the book: available again! on @Kickstarter https://t.co/6GleqSp55M"
Stonehaven Adventurers 2018,JoeGKushner,2018/5/26 11:24,2,1,"I just backed Stonehaven Adventurers 2018 on @Kickstarter https://t.co/lBWsskr9nM Well, more accurately, I just upp https://t.co/q5SgrMDQ4Y"
Wild Mage,Joel_Couture,2018/5/16 0:49,2,1,.@WildMageGame will have you learning magic from monsters while travelling a kingdom in the clouds. https://t.co/D01CkxIsNp
Women of the Crystal Coast,Joelnorden,2018/6/11 23:14,3,4,"Still plenty of awesome rewards up for grabs, and not to mention some really cool stretch goals! Check it out now! https://t.co/C2qJxV8dOy"
Tarot cards by comic artist Joe Phillips.,joephillipsart,2018/6/5 0:31,3,3,Tarot cards by comic artist Joe Phillips. is popular on @Kickstarter! https://t.co/mIiAoox4sS
SCULPTAFIT,JoeyAtlas,2018/5/8 18:36,2,2,"Brand new on @Kickstarter: SCULPTAFIT Home-Gym: The 30-minute, Family Fitness Solution by SCULPTAFIT https://t.co/MDGFcsEECW"
Tempest Carbon 2,johnbiggs,2018/5/16 17:00,1,1,The @TempestWatches Carbon 2 is back on @Kickstarter - go go go! #forgedcarbon #divewatch #under$1000 #crowdfunding https://t.co/2o8hhiZ60f
Wisdom and Knowledge,johndumelo1,2018/5/29 7:10,31,5,God bless your new age. May He grant you Wisdom and knowledge in Jesus name. Amen! https://t.co/yt8tNTVeOj
Evil Overlord,johnguzlowski,2018/5/29 10:19,1,1,@nik_watson_ @D_Evil_Overlord @scalzi Interesting article in this weeks New Yorker about what the Disney ownership https://t.co/8AEDixCqUa
Abram Games,johnhalton,2018/5/26 17:48,1,1,"Picked up this postcard at @JewishMuseumLDN today. A design classic from Abram Games, who also designed the Festiva https://t.co/rqVHOJFdK7"
Electromagnate,Johnrap,2018/5/25 13:08,7,5,"Remember, the foundation of artificial intelligence is human intelligence.  Cota Hall, Electromagnate: The Go Spell of John"
In Search of Sisu,jojojeje,2018/5/13 19:25,2,1,"I just backed In Search of Sisu, a book about an ambitious dream, adventure and overcoming adversity to become the https://t.co/WEvG5FQXAk"
The Bottery,JonathanBobrow,2018/6/5 0:00,3,2,There is still time to get your hands on the beautiful work of Ronald Real and collaborators on @kickstarter Would https://t.co/jUUzDQmEMe
Future Present Zine,jonnybaker,2018/6/8 10:11,7,3,if we get 10 more pre-orders well be 50% there in kickstarter for Future Present zine - go pre-order and make me s https://t.co/W13Prijw9w
The Black Hack RPG Second Edition,jonnywrgray,2018/6/12 15:14,2,1,It's what all the cool kids are playing. #Kickstarter #TheBlackHack #roleplaying #DnD #osr #oldschool #oldschoolcool https://t.co/fAKeNSgUDC
HACK YOUR NOTEBOOK,jonsamuelson,2018/6/17 6:19,8,2,I just backed HACK YOUR NOTEBOOK - paper meets electronics on @Kickstarter https://t.co/t0MM8a3fRz cc @bribriggs
PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED,JonSchnepp,2018/5/9 3:21,38,5,HAIL CTHULHU!!! I just backed PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED on @Kickstarter https://t.co/4YCi1KeMGp
Unlocking the Magic,jordan_long95,2018/5/16 1:25,1,1,"And so, our journey comes to an end. But yours continues on. Grab hold of your dreams and make them come true. For https://t.co/S8hrmHNlzC"
Outlier Kanji Dictionary,JorgeBucaran,2018/5/29 4:26,2,1, I just backed the Outlier Kanji Dictionary on @Kickstarter https://t.co/ak7p5NNfZC. This is a huge add-on for th https://t.co/1HqeP7wHVW
LEGOÂ® Card Catalog and Book Drop Kits for Library Folks,joy_m_banks,2018/5/25 17:41,4,1,I just backed LEGOÂ® Card Catalog and Book Drop Kits for Library Folks on @Kickstarter bc how could I not? I already https://t.co/maAA2Gb8lY
A Pound of Kindness,joygraceharmony,2018/5/11 17:03,1,1,I just backed A Pound of Kindness - Children's Book on @Kickstarter https://t.co/2aohHGs2FR
Thornclaw Manor- Illustrated Playing Cards by Steve Ellis,jpalmiotti,2018/6/11 20:44,6,4,Check out Thornclaw Manor- Illustrated Playing Cards by Steve Ellis by Steve Ellis on @Kickstarter https://t.co/bf1vLWK5sL
Lost Worlds poster map,jsanz,2018/6/8 8:10,3,1,Acabo de patrocinar a Lost Worlds (poster map - digital download) en Kickstarter https://t.co/5AYDn2iE4i Grande @alpoma
Reign of Cthulhu,jspeckman,2018/5/22 0:48,3,4,Reign of Cthulhu: A Lovecraftian Inspired A.R. Clothing Game.  Check out the newly updated Kickstarter page. https://t.co/4uJ6mRYMDA
A War of Whispers,jspencerbooks,2018/6/11 16:56,0,2,Two days until Whispers of War is available on #Amazon .  #Preorder today! Retweet this to be entered for a chance https://t.co/Z8x0id4KSP
Until the Bitter End,juliabhaber,2018/6/19 1:32,8,2,@SandAndWings @maddow Just taking a cry break. I'm in this fight until the bitter end.
Gumdrop,juliyeauuh,2018/5/29 8:01,0,1,its this lil mochi gumdrop loml double faced baby's birthday and lemme give him all my love ur now my age ily pls s https://t.co/v2rNlnDlOP
The Phone Drone,junglehump,2018/6/11 17:01,0,1,"lol, traceable cash, tracker in phone, linked to all numbers and accounts, he is a drone target, they typically cos https://t.co/Ke91rPtX1r"
Sickest Witch,JustinSirois,2018/5/15 10:35,4,1,Very limited number of these massive sets for $99 on the Sickest Witch Kickstarter: https://t.co/yjX3tNWFUe https://t.co/Vd1OYXvNuW
Klikkit,JustKlikkit,2018/5/22 11:00,0,1,#Procrastination can have negative impact for your health. Our smart button #Klikkit can help you getting that extr https://t.co/rAI76bJMpx
In Strange Daylight,justplainloco,2018/5/19 17:02,0,2,@zooanimalspics It seems strange to see a bats that are awake in the daylight. I seem to associate them with dark caves.
ONLY Kickstarter project ever,jwisser,2018/5/13 1:44,4,1,The only failed Kickstarter project I ever backed has had a larger effect on my life than all the others combined. https://t.co/b2mABg2CNk
Cycling Power Meter,K_Kuota,2018/5/12 13:51,0,1,"Kickstarter Cycling Power Meter at a Breakthrough Price

 https://t.co/u4CK0NL5p8"
QooCam,KanDaoVR,2018/5/25 6:39,5,2,Wanna know how it feels like when you ride a horse and enjoy the cool breeze? Here comes the 360 video. With https://t.co/Cedgi4HGjA
Odissea Playing Cards,Kardify,2018/5/15 7:39,2,1,First Look: Thirdway Industries Reveals the Mythica Limited Edition of Odissea Playing Cards! https://t.co/iA0noWjPbR
SkyFloat,kashthefuturist,2018/6/5 9:24,4,5,"SkyFloat - The first Magnetic Ceiling Arm for Your Tablet and Phone!
#AI #IoT #digital #Robotics #Robot https://t.co/kJVHojyO4F"
Thoughts No Mother Should Have,KAtBlasingame,2018/5/12 15:43,3,1,"@frankwangus Absolutely love this heart-filled story. 
Happy Mother's Day to we who often mull over our ""Mom mistak https://t.co/plp6cmq4Un"
Design Giving Magazine,kate__does,2018/6/11 13:45,3,2,I just backed Design Giving Magazine: for thoughtful designers &amp; makers on @Kickstarter https://t.co/mBTat81oBN
ProPoint Mouse & Presenter,katerussell,2018/6/4 17:03,4,2,"I just backed ProPoint Mouse &amp; Presenter. iPad/PC/Mac, office or travel. on @Kickstarter https://t.co/8JLT4Zpmde.. https://t.co/aacAfCsrBs"
Trump Tower Meeting Commemorative Coin,KateSanner,2018/6/13 21:58,2,1,Kickstarting a Trump Tower Collusion Meeting commemorative coin https://t.co/yz2RCsC9FX
The Kings of England,KathleenHarrym1,2018/5/15 18:55,3,8,"#RT #TheKingsGreatestEnemy by @abelfrageauthor
Into #medieval upheaval? 
Gallop off with my loyal knight and experi https://t.co/DA4vkZWDOZ"
Adventures in the Arcane,KathyHolzapfel,2018/5/21 15:52,6,3,4 days left to join this @kickstarter! Meet the creators:  @markbosswriter Adventures in the Arcane #Cthulhu Editio https://t.co/ZrTkTPYBOg
Breaker One Bag,KatrinaHaffner,2018/5/29 22:20,0,1,This backpack on @kickstarter OS one designed for all experiences. Read my interview with Jon Paul White to learn m https://t.co/XWZAXKC7kj
"BFF!  The game of girlhood, friendship, and adventure!",katyfaise,2018/5/21 20:48,8,2,"I just backed BFF!  The game of girlhood, friendship, and adventure! on @Kickstarter https://t.co/RObBKdAezC"
KAWAII TO KOWAI,Kawaii_no_kowai,2018/6/11 16:29,52,19,Thanks @fiddyshouse for this unusual project in Moscow dedicated to @BTS_twt 5th anniversary! @bts_bighit https://t.co/oOZxPSsi5g
In Strange Daylight,KAy_TIEmyshoes,2018/5/18 22:10,46,1,Being hammered in daylight is soon strange
Penguin Pin ,kayleebird_,2018/5/21 22:16,4,1,"*hands me wallpaper with pin stripes* here kaylee penguin, it has pin stripes... just like your prison uniform wil https://t.co/QwDwwT12cz"
NapiCap,kendramcantrell,2018/5/26 14:20,2,2,NapiCap is officially launched on Kickstarter! Talk about innovation. Share please! #stoptheflatspot #napicap https://t.co/FbSshSXNqz
The Agora Letters,KerryJDonovan,2018/5/15 22:44,0,1,Help the Agora mysteries get funded with Kickstarter https://t.co/SOMZ8toDoH @clayboutwell
The MeeTwo 'Mental Help' Handbook For Teenagers,kerstyncomley,2018/5/25 18:57,0,1,It's more nerve wracking than bidding for a tea cosy on Ebay. We only need Â£681 more to be able to publish the MeeT https://t.co/Ot6Tkn3AKV
5th Evolution,Ketsuki_WoW,2018/6/19 3:11,4,1,"5th Island Adventure! Jurassic World Evolution! 

Just starting the 5th Island and I have no idea what it has in st https://t.co/eR6lnt4cTo"
Andymation's Flipbook Kit,kevinbparry,2018/6/11 0:53,11,1,Its fully funded - but only 2 more days to get your paws on this awesome flipbook kit! https://t.co/t0siNuXToM
Wooting two,keychatter,2018/6/4 13:38,4,1,".@WootingKB destroyed its #Kickstarter goal for the #WootingTwo. Current tally stands at $80,913 (ask was $52,627). https://t.co/jyhvL5q20C"
KeyWe ,keyweteam,2018/6/7 23:17,0,1,"Now we are POPULAR
#kickstarter #popular #funded #smarthome #smartlock #iot #keywe @kickstarter #thankyou https://t.co/v2oRxkwFj1"
TIMAZE,kick_boardgames,2018/6/1 13:15,2,1,"[New!] TIMAZE: D20 Dice (Goal CA$2,000)  https://t.co/IIJ8OezXGY"
ART TOY THING FROM A GALAXY FAR FAR AWAY,Kickfunding,2018/5/25 8:58,2,1,#Kickstarter #backersinfo #crowdfunding @crowdfundingrev @kickstarterrev ART TOY THING FROM A GALAXY FAR FAR AWAY https://t.co/eogK3iCOZW
Until the Bitter End,KickOffMagazine,2018/6/19 6:14,31,3,.@ajaxcapetown are prepared to fight until the bitter end. https://t.co/cdh2bFmwyc #KickOff https://t.co/mPqdU0dHSF
Cue Wireless,Kickstartech,2018/5/14 8:14,0,1,Cue Wireless | HD sound quality with cutting edge tech https://t.co/LJK7MphyOx
The Community Microscope Kit,kickstarter,2018/5/28 14:09,3,2,"Explore the strange and fantastic world invisible to the naked eye with this DIY microscope kit, developed by https://t.co/NLg4hutrbb"
Sculpture Garden Reactivation Project,KickstarterArts,2018/6/15 17:29,13,1,".@RisaPuno's intricate, interconnected mosaic tabletops celebrate harmony and inclusion. Help bring this interactiv https://t.co/NkqWEE8gR9"
PiMecha,KickstartMeFast,2018/6/3 23:12,3,1,"#Support #development of #PiMecha - #HumanoidRobot on Raspberry Pi
#Powered by #RaspberryPi and based on https://t.co/EIU9feyJX5"
Galactic Wars,Kidzcoolit,2018/5/29 9:37,6,4,"Solo A Star Wars Story fans, both Harrison and Dad are in agreement - you need one of these. Harrison Reviews!!! https://t.co/mSrpCXUqwu"
Interbellum RPG,KiMcKenzieVA,2018/5/27 9:08,6,2,"https://t.co/CQeF0VEdHD

4000 dollars reached! 10 days left people, lets keep it climbing! As a recently promoted c https://t.co/FwKxPyZLSk"
RuckBucket,KimGaddini,2018/6/10 18:50,1,1,"My hubby &amp; son are hiking up #MtStHelens on Thursday! Would be cool to carry my #RuckBucket to the top, instead of my backpack!  @MuulUsa"
Anthology of Mythology,KimMichelleRos1,2018/6/3 8:14,0,1,Iron Doves: A Charity Anthology by Stephanie Barr A set of short stories featuring female protagonists. Includes my https://t.co/8UM6bZaatV
2 WEEK TATTOO,KimOlson4TxAg,2018/5/21 22:43,21,10,"ICYMI: Last week, Sid didnt have many nice things 2 say about Kim supporters that have tattoos. Now you all can ha https://t.co/BdBoZGSIHn"
The Adventures of Laila & Ahmed in Syria,KindaHibrawi,2018/5/18 17:23,5,1,Theres more to #Syria than what you see on the news. Check out this beautiful childrens book by my talented frien https://t.co/JUCyfgxxf2
Cosmic Run,Kipel7,2018/5/29 4:21,0,1,"Lets make this bigger and better! This game will be fun! Give it a look! Cosmic Run: Regeneration
#BoardGames https://t.co/WuaeBCgb0Q"
"Caldyra, an Illustrated fantasy novel.",kirileonard,2018/5/11 13:37,39,5,For #FF I want to direct you to @SHelmigh - a dedicated #mtg artist who has worked her butt off on an amazing proje https://t.co/r1vaGwH64f
My Humble Aboat,KirstenAlana,2018/5/22 0:58,5,2,Check out My Humble Aboat - A Floating Boat &amp; Breakfast by @TripWhisperer  https://t.co/ahztshdpLs on #kickstarter https://t.co/0ISmiHEVbp
Kitten Casualty,kitten_casualty,2018/6/9 22:06,1,1,We have just reached our second stretch goal #kittencasualty #kickstarter #tabletopgames https://t.co/Ac9ErJvSnD
Community Launderette in Liverpool,kittyslaundry,2018/5/28 21:01,9,7,Attila Olah of @Altarpottery created a series of beautifully crafted tiles for our #Kickstarter in his L8 studio. https://t.co/HpsNgHii6S
Timeshift,KJKabza,2018/6/10 21:45,5,1,The TIMESHIFT anthology (ed. by @PrinceGrimdark) (in which I have a story--hooray!) has been funded! But if it reac https://t.co/cxMC1VZxkK
Yokai Septet,kjrevia,2018/6/18 17:38,28,1,"I played some new to me games this weekend like Nippon, Amun Re, Illimat, Yokai Septet and The Ruhr. I actually enj https://t.co/ahNxKaoWZm"
Autowater Pro,kmnei,2018/5/8 5:06,2,1,"Brilliant!

The world first add-on touchless kitchen tap that filters water.

#KickStarter #INeedThis #OCD

https://t.co/uzhEpNSai9"
Crisis at Steamfall,knarfuu,2018/6/4 17:42,2,1,I entered to win #CrisisAtSteamfall thanks to @BDGTom @TryRollingSolo | #BoardGames #BoardGame #SoloBoardGames https://t.co/VDbIOTtitJ
Knuckle Sandwich  A Dang RPG,kncklsndwch,2018/5/14 2:58,37,7,Posted another update to the Kickstarter. It includes the winners of the fanart contest! https://t.co/DuCCUBzx8X
Prometheus Writes,knives_designs,2018/5/19 2:23,4,1,Prometheus Alpha Bamboo Fountain Pen https://t.co/pGDUt07JEd #edc #knife https://t.co/BEHJ5NSI2B
Performance Running Pants,KnockerHolly,2018/6/10 0:55,0,1,Trout Dreams All Sport Fish Yoga Pants Leggings are a performance yoga-style legging   https://t.co/WhivdJlDM1  RT https://t.co/dqPSkagEMA
The Bandicoot Headlamp,Knog,2018/5/16 2:56,4,2,The Bandicoot is pretty damn smart. By incorporating cleverly designed optics each LED can be optimally placed for https://t.co/eloc4M6j3q
Delux Designer,KnowTechie,2018/5/21 14:02,1,1,Delux Designer gives creatives improved control over their favorite software https://t.co/Il81x9606H #Kickstarter https://t.co/eyByO62KVW
Pirl Charger,KobbyOseiKusi,2018/6/16 17:40,2,1,@MouserElec Mouser parts helped us get the Pirl Charger done. Thanks Mouser. https://t.co/HmU7cWuP8J https://t.co/on5nARMpgr
The Omen Saga,kolossalgames,2018/5/14 16:52,6,2,"Did you see the wonderful @BoardgameCorner preview The Omen Saga on The Dice Tower? Thanks for the great video.

https://t.co/lCjVXK0ZLi"
Crisis at Steamfall,koolaid5922,2018/5/22 7:32,0,1,I entered to win #CrisisAtSteamfall thanks to @BDGTom @TryRollingSolo | #BoardGames #BoardGame #SoloBoardGames https://t.co/5RURy7VBPh
Release the Virgins,KRADeC,2018/5/22 3:21,3,2,"RELEASE THE VIRGINS!

Go ye forth and support this @kickstarter for a wonderful new anthology ed. by @MikeVentrella https://t.co/UHvTgUb2lT"
Quickstarter,KrisHans,2018/6/19 2:34,2,1,"With Quickstarter projects, Kickstarter is going back to basics https://t.co/sIvCeyP6CV @kickstarter #crowdfunding"
Reissuing Isaac Newtons Opticks,KroneckerWallis,2018/6/2 19:19,3,1,Just 4 days left of our Kickstarter campaign to reissue Newton's Opticks. Get your copy now! We have added Newton's https://t.co/VWDbCXWAqg
ITA Bag Purse for Enamel Pins!,krowdster,2018/5/16 8:42,1,3,Brand new on @Kickstarter: ITA Bag Purse for Enamel Pins! by Jessica https://t.co/LzvZFEbzrI
Mighty Aphrodite! the Animated Web Series,kryptonradio,2018/5/29 13:10,1,1,Love and Hope go hand in hand. Help Mighty Aphrodite! bring a little hope into the world. Help us kickstart her cha https://t.co/FZtOLsqoXc
DIG (Second Edition) & DIG,ksboardgames,2018/5/16 15:48,5,1,"Funded, 5th player components unlocked and more to come in #DIG the press-your-luck game for now 25 players ages 8 https://t.co/6NGk9aKYzw"
Houston DC 713 Group's Badge for DEF CON 26,ktjgeekmom,2018/5/25 4:24,6,2,Yay! I just backed Houston DC 713 Group's Badge for DEF CON 26 on @Kickstarter https://t.co/xcVE23tNgL
Reign of Cthulhu,kulaComfort,2018/6/3 20:18,5,4,Reign of Cthulhu is Changing AR Gaming one T-shirt At a Time! https://t.co/vSSUAJYagj via @NothingButGeek https://t.co/zZZjXk1xAw
Sculpture Garden Reactivation Project,kulalove2,2018/6/6 18:20,2,1,Sculpture Garden Reactivation Project by The Aldrich Contemporary Art Museum https://t.co/PuhpUW2VEb https://t.co/fAPt6B6w7I
Braza Bro EDC,kuusevana,2018/5/21 1:58,0,1,I just backed Braza Bro EDC | The Must-Have Pocket &amp; Keychain Mini Tool on @backercamp #Kickstarter #startup https://t.co/TBu2SRgqE4
Pidgeonary- a pigeon appreciation zine,KVhittlkov,2018/6/3 20:44,1,1,Prototype enamel pin designs for my unlocked #Kickstarter stretchgoal! The campaign for Pidgeonary still has 3 days https://t.co/sk1FpOrLHw
NIKO Easy Wash Childrens Car Seat Cover,KyTrangHo,2018/5/12 5:12,1,1,NIKO Easy-Wash Childrens Car Seat Cover Inventor to Appear on Entrepreneur Weekly Radio Show May 12 https://t.co/7KIGmtTJ0i
Yoke and Abundance,kzbcresiliency,2018/5/21 0:58,0,1,"Self Care Sunday: Cultivate a Relationship https://t.co/b1Q4kIESF7 

#OtherPeopleMatter #KzBCResiliencyProject https://t.co/nSFNyqC3aU"
Your First Football Shirt by Football Shirt Collective,labwam,2018/5/11 8:54,1,1,I just backed Your First Football Shirt by Football Shirt Collective on @Kickstarter https://t.co/sahJ6isdcr
Mr. Cabbagehead's Garden,lackriver,2018/5/12 17:45,7,1,Thanks to @PGHBoardGames for hosting me and @pgh_gamer for two demo games of Mr. Cabbageheads Garden currently on https://t.co/F6MHwzazZC
Cyberspace Building Crew,Lady_Ada_King,2018/5/21 12:05,11,3,Ahh I love this patch from this kick starter!! Space themed patches for Web Devs!! https://t.co/W8Mza6J48e https://t.co/F1Xbm43Hkg
The Quotable Game,ladygra_gra,2018/5/15 2:44,3,1,"The world sucks a big one right now, so lets play a game. If we were a tv show, what would it be called and what i https://t.co/cwY5RWpHdo"
Souls of the sea,lalasdreambox,2018/6/18 15:18,1,2,Hi guys!! PLEASE please share! Only need 10 more people then the pelroject will be funded  only 60 hours to go! https://t.co/Lj1pebXZyG
Sol705,land_patricio,2018/6/5 4:30,4,2,"Let's keep sharing the #Kickstarter campaign, guys! Just a few hours left!
ï¸ Here -&gt; https://t.co/JQMR3BE9eV
Retwe https://t.co/b0g2YNimwY"
MESAY 2.0,LangueDeGeek,2018/5/20 8:12,4,2,MESAY 2.0 - The Ultimate Two-way AI Translator https://t.co/SwjIb0pd6w
GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football,lanzastudy,2018/5/18 12:24,3,1,"Actu, add-ons y mini extra!!! GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football

 https://t.co/Q3aK2v1tpl, via Kickstarter"
Knee Deep in Little Devils (second attempt),larazontally,2018/6/11 11:07,5,2,Write or Die is kickstarting a Halloween anthology! Get in the spooky mood a few months early and donate some dough https://t.co/WUnBCaKSlq
Visions of Whence,larrymacdougall,2018/6/9 17:30,30,1,I just backed Visions of Whence on @Kickstarter https://t.co/x0NVmykfmy
The Future of Books is Female,LauraMLippman,2018/6/12 0:01,16,3,I just backed The Future of Books is Female: The Second Shelf Quarterly on @Kickstarter https://t.co/IE5nTEOUQd
Pastoral by J.A.W. Cooper,LaurynIpsum,2018/6/12 17:57,4,1,"Humans of the internet!!! @JAWCooper_art has a new art book coming out!

I just backed Pastoral by J.A.W. Cooper on https://t.co/R2E85t1HSy"
Pancakes & Booze ART SHOW,Laviemorte_,2018/6/14 19:57,3,2,@NextTownDownNow you guys should do a live performance at the Miami Pancakes &amp; Booze art show pretty sure they ne https://t.co/Qv1GMgxIgA
Slickerdrips,LDuckGames,2018/6/1 22:53,3,1,"If you do not know Tom - then meet @slicker_drips !
We just backed his Kickstarter and truly encourage you to suppo https://t.co/wPkBJ1fadK"
NATEDE,leansmarthome,2018/5/16 1:15,1,1,The Natede is an Alexa-connected plant holder that is a serious air purifier - https://t.co/rYhrPL3p9P
Your First Football Shirt by Football Shirt Collective,leebrown_photo,2018/5/10 6:38,2,1,I just backed Your First Football Shirt by Football Shirt Collective on @Kickstarter https://t.co/RW5kcvBu4z
The Overworld and Beyond,Legendary_Pants,2018/5/23 13:00,6,3,"Thanks for including #code2050 in your Crowdfunding Roundup, @Morrus and @Angus_A! 
https://t.co/aGXcthuWzb https://t.co/ez6P3TjICs"
The Seals of Cthulhu,Legendstabletop,2018/6/18 23:36,1,1,Check out The Seals of Cthulhu by Thing 12 Games on @Kickstarter https://t.co/u015PwsS4w  Just 27 hours left to join the insanity!
Open Portals Playing Cards,legionpaper,2018/5/30 13:30,5,1,Open Portals Playing Cards- a fully illustrated playing card deck and game by @james_r_eads on Coventry Rag 290gsm https://t.co/45Fx0SkWvi
18Lilliput,Leo_El_Jugador,2018/6/9 2:00,1,1,18Lilliput https://t.co/ihbyQ4JpnD
Yokai enamel pin collection,LEONR0MER,2018/5/15 20:40,1,1,"YOKAI KICKSTARTER!!! First is the Tanuki! 

BEHAVIOR: Tanuki possesses powerful magical abilities. They change sha https://t.co/RD7cmZOGpL"
Triumvene,leppy83,2018/6/10 19:37,1,1,"VCG PLAYS... TRIUMVENE RPG - GM'ed by Peter Watson-Wailes, designer https://t.co/vTWWnoDtHp via @YouTube"
THE MONSTER ATLAS,Lethargic_Lad,2018/6/4 1:30,3,2,Taku-He is a violent and dangerous Bigfoot responsible for animal mutilations and missing people's deaths in https://t.co/pseH7Z1DiF
Herbaceous Sprouts,LetimanGames,2018/6/2 16:24,10,4,I just backed @ebaraf  @PencilFirst Herbaceous Sprouts: A Flavorful Dice Game on @Kickstarter https://t.co/UcMrCe8O2U
"The Mom Life Inspired Pins, Embracing Motherhood",lettchoco,2018/6/1 19:09,6,5,"Rts Appreciated! ¤ï
My kickstarter has 7 days left! Please help me out in funding these as I am so close ! And als https://t.co/dDXjlmI2gd"
X-Cuties Enamel Pin Series,lgbtkenobi,2018/5/9 18:08,6,1,I just backed X-Cuties Enamel Pin Series on @Kickstarter https://t.co/lKJ4AfZTQs
The World's Boldest Swiss Automatic Diver's Watch EVER,lhlopez2,2018/6/5 7:18,3,2,I just backed The World's Boldest Swiss Automatic Diver's Watch EVER! on @Kickstarter https://t.co/FkC9hpLF0M
Ample Powerbank,liamdaly,2018/6/16 15:08,1,1,Ample Powerbank is popular on #kickstarter https://t.co/8INUvykPwx
The Community Microscope Kit,lib_makenshake,2018/6/11 15:30,1,1,@PublicLab holds Open Call hours every Tuesday at 2pm CST for more info on the Community Microscope -the low-cost m https://t.co/jXVukSYLJ2
The Ultimate Clap Back,Libbyb92,2018/5/29 2:36,1,1,The ultimate and original clap back https://t.co/IZMGdC4fnx
Mighty Aphrodite! the Animated Web Series,LibraryBards,2018/6/18 17:54,2,1,"Our friends over at @kryptonradio are working on a new project! Its fully funded, but you can still be a part of t https://t.co/oEv7GAmiaS"
RPG Book Leather Cover,LibrisArcana,2018/5/15 14:58,11,6,Check out our leather #RPG book cover on Kickstarter. We're offering a pretty step discount from retail for the kic https://t.co/qPCVNxl0tC
KLIPS 2,lilstrange_,2018/6/16 7:09,2,1,Listen to Welcome To The Beach Club Ft. ( 2 Klips X Lil Strange ) by Spacemangio ¦@SiestaKey ¦@2Klips100Rounds https://t.co/ssoG8llmO5
Chinese Zodiac (Constellation) Enamel Pin Series,LionintheTrees,2018/5/21 16:01,36,11,We're down to the final few days now! Thank you all so much for helping make this such a successful Kickstarter  https://t.co/KJc30qkpDM
Cockapoo Cards,LisSycamoreWood,2018/6/16 16:12,9,9,Cockapoo Blank Note Cards Watercolor Cocapoo Thank You Birthday Greeting Card Invitations Small Pet Sitter Animal L https://t.co/DMx1c0VkGa
LitraPro,LitraGear,2018/6/9 15:10,3,1,"Bi-color lighting on-the-go. With the LitraPro, manually or remote control color temperature (3000-6000K) and brigh https://t.co/zAdb9sVP5V"
True Trans Bike Rebel,littleozemari,2018/6/1 18:36,3,1,I just backed True Trans Bike Rebel!! Can't wait to read it &lt;3 &lt;3 : Taking the Lane #15 on @Kickstarter https://t.co/I9vcgeGWHy @Microcosmmm
Knee Deep in Little Devils (second attempt),littsburgh,2018/6/4 13:58,3,3,We just backed Write or Die's first anthology . . . &amp; you should too! https://t.co/m72eMmfRoY  #PGHreads https://t.co/GeAZ038ScP
"Maiden, Mother, and Crone",lizardqueen137,2018/6/5 1:03,1,1,"SO EXCITE // I just backed Maiden, Mother, and Crone: Fantastical Trans Femmes on @Kickstarter https://t.co/BIVQ2EFDjf"
Tropic,LizzyTropic,2018/6/12 6:41,2,2,The perfect kit to start with Tropic skincare and be holiday ready too! #tropicskincare #summerready #holidays https://t.co/RxsNkSvHnT
Visconti Modrone Tarot,LlewellynBooks,2018/6/6 14:16,9,3,Want to bring the historical Visconti Modrone #Tarot back to life? Take part in the Kickstarter campaign from Lo Sc https://t.co/CDvMHOzCgP
Misty Ruins,LloydGwilliam,2018/6/4 2:06,4,3,"Last week we attended a play, Timon of Athens, at Shakespeare in the Ruins at the Trappist Monastery.  It was rainy https://t.co/Z5CRiAKUUK"
The Steel Road,LlSinopa,2018/6/4 23:46,4,2,"#dnd5e #dnd #dungeonsanddragons The Steel Road: Exotic Weapons for 5th Edition, via @Kickstarter https://t.co/YYG7yjgmsy"
Session Fly Reel,LobShots,2018/6/14 0:18,4,3,"If you or anybody you know is into fly fishing, this reel is an absolute game changer. Introducing @SessionFlyFish. https://t.co/fMGKyNjcRi"
Moxie,logann_perryy,2018/6/5 4:56,1,1,"It feels like just yesterday we were playing w moxie dolls, &amp; now youre graduating. I hate the idea of life withou https://t.co/h6sIVBEbga"
